嘉兴微博新鲜事,08月30日 02:00,//weibo.com/2349475100/M3lGe4iPC?refer_flag=1001030103_,【#英雄战士与英雄人民的双向奔赴#，真好】这几天，重庆人民自发送别消防员的一幕幕刷屏了。在这场灭火战斗中，消防员忍受极端高温与山火搏斗，他们是灭火英雄；各界群众不停运送物资，他们是平凡英雄。“平凡铸就伟大，英雄来自人民”，让我们致敬每一位挺身而出的英雄！重庆，重情！这样的双向奔赴，真好！L央视新闻的微博视频 收起d,yellow,0,0,0
努力减肥的砂砾,08月30日 01:57,//weibo.com/7586272772/M3lFem1fV?refer_flag=1001030103_,#思源驰援重庆山火# 希望在大大的世界里，付出一点点温暖。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,yellow,0,0,0
延安新媒体,08月30日 01:53,//weibo.com/6364011843/M3lDzw4rl?refer_flag=1001030103_,#河南救援队完成灭火任务离开重庆# 【热点聚焦丨千里驰援重庆巴南山火的河南救援队胜利归来】8月28日上午10点，神鹰救援队驰援重庆巴南山火救援队伍顺利抵达河南洛阳。神鹰救援队一行35人于8月21日出发赶赴重庆巴南，经过六天五夜前赴后继，圆满完成重庆山火救援任务。8月27日，神鹰救援队救援人员在当地政府和百姓的欢送中，全部队员有序撤回。@大象新闻 L大象新闻的微博视频 收起d,yellow,0,1,0
览岭杳杳生,08月30日 01:52,//weibo.com/7758840019/M3lDcpTxT?refer_flag=1001030103_,#思源驰援重庆山火#我在“思源驰援重庆山火”项目捐款成功！希望我小小的力量和@LT的探戈 一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0
blue·0802,08月30日 01:49,//weibo.com/7594296430/M3lC73JyU?refer_flag=1001030103_,乐启新程！2022#微博音乐盛典#来袭！我推荐蔡徐坤，快来跟我一起音乐+年华！微博音乐盛典#蔡徐坤为重庆捐赠救灾物资#cxk#蔡徐坤为重庆山火救援捐款#@蔡徐坤 O2022微博音乐盛典乐启新程 ?,yellow,0,0,0
千秋岁018,08月30日 01:44,//weibo.com/7331098263/M3lA6Fx5Z?refer_flag=1001030103_,转载了@重庆检察 的微博图片#重庆山火各处明火均已扑灭# 山火已灭，重庆加油！骑士精神零零后不是垮掉的一代，致敬所有救援人员 ，无名英雄，愿山河无恙! ?,yellow,0,0,1
-阿满耀开心-,08月30日 01:36,//weibo.com/7442356622/M3lwS5Frf?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,yellow,0,0,3
涐想吃蔡蔡,08月30日 01:31,//weibo.com/7484247524/M3luQ7l0m?refer_flag=1001030103_,#思源驰援重庆山火#涓滴之水成海洋， 我在“思源驰援重庆山火”项目捐款成功！携手@蔡徐坤全球粉丝后援会，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0
咸阳刘某,08月30日 01:31,//weibo.com/1110840514/M3luEBSJn?refer_flag=1001030103_,#美籍华人质疑重庆山火救援遭打脸##重庆群众自发背物资徒步上山##新星v计划# 美籍华人质疑重庆山火救援，拿加州山火作对比，两天不到便遭打脸 @新浪新闻 O美籍华人质疑重庆山火救援，拿加州山火作对比，两天不到便遭打脸 ?,yellow,2,2,2
会飞的摄影机,08月30日 01:30,//weibo.com/6063043210/M3luj2LWB?refer_flag=1001030103_,#社会新闻#致敬逆行者！！以凡人之躯比肩神明！！！ L会飞的摄影机的微博视频 ?,yellow,0,1,1
