·苏苏蘇信号·,08月26日 02:00,//weibo.com/7526738804/M2JYeE7RI?refer_flag=1001030103_,#重庆山火#浅挂一下招你惹你了 开口就是璧山的错批话都不想给你讲 在下面说道理直接删评论 ?,yellow,0,19,5
Purple多多,08月26日 02:00,//weibo.com/7467463760/M2JYf0mYS?refer_flag=1001030103_,#重庆山火#平安。 ?,yellow,0,0,0
zoe在台湾,08月26日 01:59,//weibo.com/1644934165/M2JY0fZmB?refer_flag=1001030103_,朋友圈都是为我们重庆人的耿直、团结落泪的留言这些眼泪冥冥之中也汇聚成了扑灭山火的力量这种山城有感天动地的能量欢迎多去我的故乡走走 ?,yellow,0,0,2
林哥观察,08月26日 01:59,//weibo.com/3873096802/M2JXYspmv?refer_flag=1001030103_,被这几张图破防了中国人总是被他们之中最勇敢的人保护得很好#重庆山火##重庆人等的雨终于来了##重庆上山救火的老外找到了##云南森林消防# ?,gold,132,32,904
50_de爪爪,08月26日 01:59,//weibo.com/1243489401/M2JXVsTTf?refer_flag=1001030103_,#思源驰援重庆山火#与爱同路，让爱回家。我在“思源驰援重庆山火”项目捐款成功！愿我和@你眼里有星辰大海xz 一起放大爱的力量！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0
Jupiter0728,08月26日 01:58,//weibo.com/6488530688/M2JXG61CU?refer_flag=1001030103_,大半夜哭着看缙云山救火视频  这么多天终于终于控制了  我们大重庆真的很棒希望早点来雨  疫情也快快好转#重庆山火##缙云山# ?,yellow,0,2,0
困kun好困,08月26日 01:58,//weibo.com/7266237561/M2JXzE9k1?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,yellow,0,0,0
雨季的圆舞,08月26日 01:58,//weibo.com/3422986842/M2JXrDffq?refer_flag=1001030103_,#重庆山火#赶紧给重庆来场雨吧，我的重庆朋友们都急死了，这么紧迫的形势，竟然还抵不过明星破事买的热搜。 ?,yellow,0,0,6
垭口的风飞飞,08月26日 01:57,//weibo.com/6222745878/M2JXmBR4s?refer_flag=1001030103_,一直在刷重庆灭山火的视频，那才是中国人民最真实的模样，面对困难:我上! ?,yellow,0,0,0
演员赵泽文,08月26日 01:57,//weibo.com/1923760705/M2JXhByWl?refer_flag=1001030103_,#重庆山火#来年开春一起去缙云山植树吧 2青岛 ?,yellow,0,0,6
工具人赵姐,08月26日 01:57,//weibo.com/7632055262/M2JX9CR0J?refer_flag=1001030103_,重庆突发山火，西部战区陆军某旅星夜驰援#人民子弟兵辛苦了  L工具人赵姐的微博视频 ?,yellow,0,0,0
坟头野葱葱拌折儿根,08月26日 01:57,//weibo.com/2329741124/M2JX8pOL2?refer_flag=1001030103_,一觉醒来北碚的山火终于灭了…感谢云南森林消防的支援，下月公司组团去云南为GDP尽点绵薄之力，合同都拟好了，就等重庆疫情结束了… ?,yellow,1,4,9
cuili198783,08月26日 01:57,//weibo.com/5444004526/M2JX648ND?refer_flag=1001030103_,#重庆山火# 重庆加油，向所有志愿者和消防员致敬。看到北碚胜利的消息，感动哭了，求一场雨让他们休息一下吧，他们真的太辛苦了?? ?,yellow,0,0,1
R宝的冷笑话,08月26日 01:57,//weibo.com/6182169571/M2JX4zgwQ?refer_flag=1001030103_,#重庆山火#据说有些地方的火已经灭了，看到视频都有点泪目了，为了消防和重庆人民，重庆加油，来场雨吧? ?,yellow,0,0,1
快乐永不休止,08月26日 01:57,//weibo.com/7605781698/M2JX1lrWz?refer_flag=1001030103_,重庆突发山火后，一群摩托车手志愿上山送物资，凌晨四点仍然没有停歇。致敬，#平凡的英雄！  L快乐永不休止的微博视频 ?,yellow,0,0,0
大饼不是博士,08月26日 01:56,//weibo.com/2006192057/M2JWYlWqh?refer_flag=1001030103_,#重庆北碚山火#谣言和胜利的消息同时赶到重庆是交巡警，没有交警！英雄热血的重庆人民组成的灯带，还有今天看到组成的“长城”，真的太震撼了。英雄的人民足以打败那些阴阳怪气的贱人。 ?,yellow,0,0,0
李晚夏野,08月26日 01:56,//weibo.com/6981747530/M2JWYkPAM?refer_flag=1001030103_,#重庆山火#希望所有人平平安安?也向消防员们致敬了 ?,yellow,0,0,0
啵比小猪兔小赞,08月26日 01:56,//weibo.com/7422042618/M2JWW0gxd?refer_flag=1001030103_,#思源驰援重庆山火# 为爱前行，我一直在路上。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,yellow,0,0,0
丸妞妞2831,08月26日 01:56,//weibo.com/7464783347/M2JWT596g?refer_flag=1001030103_,#重庆山火#真好！！！终于灭了！！！ ?,yellow,0,0,0
阿对对对D,08月26日 01:56,//weibo.com/5707519126/M2JWPyo2s?refer_flag=1001030103_,#重庆山火#天灾? ?,yellow,0,0,0
鲨雕视频,08月26日 01:56,//weibo.com/7605483348/M2JWLlPK9?refer_flag=1001030103_,重庆突发山火，西部战区陆军某旅星夜驰援！  L鲨雕视频的微博视频 ?,yellow,0,0,0
兴__xback,08月26日 01:56,//weibo.com/5979294790/M2JWJ2mBa?refer_flag=1001030103_,2重庆 #重庆山火##川渝人是有些英雄气在身上的##重庆巴南山火##重庆北碚山火# 今年的八月对于重庆人来说是煎熬的，高温，限电，多处山火爆发，疫情接踵而来但同时也是感动的巴南山火爆发，就在我家背后两匹山，浓烟滚滚，消息一经扩散重庆各地的人们自发的往巴南组队而来，然而就在巴南山火爆发不久相继而来的就是北碚山火以及巴南因疫情导致第二天被划分为封控区，此时巴南火势没有半点扑灭迹象，同时北碚火势迅速扩展，由于在家不能出去只能不停刷着抖音朋友圈希望能看到一线的消息。晚上看着山对面背后的火光难以入睡，只希望今夜无风，每天起床就看阳台对面的山背后有没有浓烟看到摩托少年，看到各个地方来支援的志愿者战士们作为重庆人心里真的很感动，还有这两天的直升飞机驾驶员，平均每6分钟一趟这两天最好的消息莫过于巴南火势已经扑灭，北碚于25日晚发起的总攻也取得胜利，在手机前的我已经激动得不知道说什么千言万语一句话，我为是重庆人而感到骄傲，为我是中国人感到自豪，我??我的家乡，我??我的国家！ 收起d,yellow,0,0,0
浩想贺抹茶星冰乐,08月26日 01:56,//weibo.com/7371205015/M2JWEz4wm?refer_flag=1001030103_,#重庆山火#愿平安，快下雨? ?,yellow,0,0,1
中心城遵纪守法好市民,08月26日 01:56,//weibo.com/7436267116/M2JWE24pB?refer_flag=1001030103_,#重庆山火#加油加油好团结啊 ?,yellow,0,0,0
知道会出太阳就不怕黑了,08月26日 01:55,//weibo.com/2469839710/M2JWBF3nt?refer_flag=1001030103_,#重庆山火# 致敬所有人 ?,yellow,0,0,0
见色起意mum,08月26日 01:55,//weibo.com/7691817510/M2JWwjRM9?refer_flag=1001030103_,#重庆山火#注意安全！ ?,yellow,0,0,0
暮珘,08月26日 01:55,//weibo.com/2083252622/M2JWol9vA?refer_flag=1001030103_,#重庆山火#我们有最好的民最好的兵!!!云南省森林消防总队说:第一次灭火还能吃到冰棍简直不能想象!第一次坐摩托车上去救火把他们整不会了!!!!哈哈哈真的谢谢谢云南兄弟!!!!!!哈哈哈哈我们重庆崽儿也真的黑团结!!!!绝不拉稀摆带!!!!!!!#缙云山##北碚# #云南森林消防# （最后真的希望大家不要只看到胜利后的酣畅淋漓，却忽略了他们当时命悬一线危在旦夕的处境。请记住昨晚他们是用命再搏，签下生死状，以肉身躯体铸成防火长城!!!所以无论昨晚结果如何，他们每一个人都值得我们敬佩，他们永远都是最棒的!!真的感谢每一位逆行英雄们!!谢谢你们!!!!真心希望gj能给消防官兵的待遇好点） 收起d,yellow,35,28,517
DATSUZOKU,08月26日 01:55,//weibo.com/2776879417/M2JWirDay?refer_flag=1001030103_,#重庆山火# 之前几乎每天凌晨都能听见鬼火少年飙车的声音，一直觉得吵闹，但近几天好像没了机车声，大抵是鬼火少年们都去支援了吧。嗟尔远道之人胡为乎来哉？好吧，我想，以后也不会觉得机车声吵闹了，这凌晨的隆隆声是美梦杀手，亦是盛夏光年，山城少年永远热血。 2重庆 ?,yellow,0,0,10
演员赵泽文,08月26日 01:55,//weibo.com/1923760705/M2JWhhT6M?refer_flag=1001030103_,#重庆山火#致敬英雄，大爱无疆 2青岛 ?,yellow,0,0,3
养成系少女,08月26日 01:54,//weibo.com/7717783895/M2JWbzlW8?refer_flag=1001030103_,重庆山火“阻击战”：火被大风吹到眼前，志愿者爬十几趟送物资，下山后虚脱到哭#为我们的英雄点赞#山火#最美的逆行者  L养成系少女的微博视频 ?,yellow,0,0,0
L耀轩,08月26日 01:54,//weibo.com/7578607295/M2JW6CmEq?refer_flag=1001030103_,#重庆山火#希望都平平安安的归来???今年夏天真的太热了，重庆的嘉陵江都干了，天气越热就越容易发生火，在拜托下雨吧??? ?,yellow,0,0,0
重庆法治报,08月26日 01:54,//weibo.com/3268122913/M2JW57IYc?refer_flag=1001030103_,【辛苦了！#火焰蓝橄榄绿火场互相敬礼#】经过几天几夜的艰苦奋战，#重庆大足区山火灭火作业迎来胜利#。火场上，并肩奋战的“火焰蓝”与"橄榄绿”互相敬礼、点赞。致敬！L应急管理部的微博视频 ???,yellow,0,0,2
南呶呶DAYTOY,08月26日 01:54,//weibo.com/3738873587/M2JVWzAa8?refer_flag=1001030103_,#重庆山火#加油！辛苦了 ?,yellow,0,0,0
Real玖小姣,08月26日 01:53,//weibo.com/6444107531/M2JVLAg62?refer_flag=1001030103_,#重庆山火#致敬英雄和志愿者们！你们辛苦了，真的很感谢你们希望你们都平平安安的归来?重庆加油！ ?,yellow,0,0,2
千山暮雪皆是空,08月26日 01:53,//weibo.com/5697892193/M2JVK6IR6?refer_flag=1001030103_,#重庆山火# 缙云山保卫战：隔离带。挖出50～100米的隔离带。①山火前的缙云山国家森林保护区②开挖隔离带（局部）③挖好后的隔离带（局部）④8月25日下午6点组织好的隔离带人墙，每个人脚边都放了一堆灭火器，万一山火突到隔离带，灭火器上。真的是准备拼了！⑤当晚的火势⑥扑灭明火，借风向反向点火，让点燃的火借风力与山火对冲，魔法打败魔法。 收起d,yellow,0,0,7
