Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
2334.0,云南江川,08月18日 09:10,//weibo.com/1916472400/M1zmUfia9?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾）O网页链接 ?,0.0,0.0,0.0,73,
2350.0,云南江川,08月18日 09:07,//weibo.com/1916472400/M1zlGx4Mr?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新消息# ????,0.0,0.0,0.0,126,
2376.0,云南峨山,08月18日 09:02,//weibo.com/1916333694/M1zjQfddj?refer_flag=1001030103_,【#重庆涪陵山火明火已基本扑灭# 无人员伤亡】据@涪陵发布，8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。@人民网 ?,0.0,0.0,0.0,115,
2500.0,利津发布,08月18日 10:17,//weibo.com/2420473605/M1zOlmZH1?refer_flag=1001030103_,#利津县融媒体中心# 【#重庆涪陵突发山火#：火焰蔓延半边山坡 浓烟滚滚】据@沸点壹刻  报道：据人民日报消息，8月17日晚，重庆涪陵北山坪突发山火。网友发布的视频显示，火焰蔓延半边山坡，现场浓烟滚滚。沸点壹刻的微博视频 ???播放视频L沸点壹刻的微博视频 ?,0.0,0.0,0.0,130,
2529.0,利津发布,08月18日 10:11,//weibo.com/2420473605/M1zLGdn8G?refer_flag=1001030103_,#利津县融媒体中心##涪陵山火#【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报）  人民日报的微博视频 ???播放视频L人民日报的微博视频 ?,0.0,0.0,0.0,108,
2535.0,利津发布,08月18日 10:10,//weibo.com/2420473605/M1zLjqZan?refer_flag=1001030103_,#利津县融媒体中心# 【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。 ??? ...展开播放视频L人民日报的微博视频 收起d,0.0,0.0,0.0,182,
2592.0,岷县融媒体中心,08月18日 11:46,//weibo.com/7605362017/M1AokgvUG?refer_flag=1001030103_,【消防彻夜扑救11小时 #重庆涪陵山火得到有效控制#】8月17日晚，重庆涪陵突发山火。据重庆市涪陵区政府新闻办消息， 经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。18日一早，消防直升机从空中洒水开展灭火工作。@封面新闻 @中国日报 L封面新闻的微博视频 收起d,0.0,1.0,3.0,162,
2616.0,滨城区融媒体中心,08月18日 11:28,//weibo.com/7454280466/M1AgTkDdy?refer_flag=1001030103_,滨城融媒讯【#重庆涪陵山火明火已基本扑灭# 无人员伤亡】据涪陵发布，8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。 ???  #滨城融媒# ?,0.0,1.0,1.0,127,
2618.0,看临洮,08月18日 11:27,//weibo.com/7020253631/M1AgFqcs1?refer_flag=1001030103_,#涪陵山火直升机长江取水灭火#【直击涪陵山火：直升机参与灭火，居民连夜为救援人员送矿泉水】#涪陵居民连夜为救援人员送矿泉水#重庆市涪陵区荔枝街道、江北街道辖区山林8月17日晚相继发生火灾。涪陵区政府新闻办8月18日早上发布消息称，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火基本扑灭，无人员伤亡。过火面积和起火原因正在进一步调查核实中。澎湃新闻从涪陵区相关部门了解到，因为起火的山林坡势较陡，直升机在此次山火扑救中发挥了重要作用。多段现场视频显示，印有重庆应急字样的直升飞机在山火现场附近的长江江面取水，而后直奔起火点灭火。当地居民告诉澎湃：“直升机17日晚上就开始参与灭火，一直持续到18日早上。”山火发生后，涪陵区城区居民自发连夜为救援人员送矿泉水、面包等。其中一个商超老板搬空仓库百余件矿泉水送往救援现场。#重庆涪陵山火得到有效控制#O直击涪陵山火：直升机参与灭火，居民连夜为救援人员送矿泉水 L澎湃新闻的微博视频 收起d,0.0,0.0,0.0,426,
2644.0,看临洮,08月18日 11:10,//weibo.com/7020253631/M1A9DgpN4?refer_flag=1001030103_,【#重庆涪陵山火已得到有效控制#】#重庆涪陵山火最新情况# 据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ???,0.0,0.0,0.0,130,
2652.0,聚焦定远,08月18日 11:06,//weibo.com/7540262785/M1A7VdJv5?refer_flag=1001030103_,【#重庆涪陵突发山火#  消防赶往扑救，众人在喊：快走 烧过来了】#重庆涪陵山火得到有效控制# 8月17日，重庆。重庆大梁山和北山坪突发山火引发网友关注，涪陵消防已赶赴着火点灭火，不少居民远远看到山火，火光冲天。有网友爆料，大梁山山火疑因有人乱丢烟头引发，网友表示：山中还有少量房屋，现场烧得噼里啪啦的，人都在喊快点走，目前大火仍在扑救中，人员伤亡情况不明，具体起火原因还在进一步调查中，后续以官方通报为准，望平安。#重庆涪陵山火仍在扑救中##涪陵山火#（秒闻视频）L秒闻视频的微博视频 收起d,0.0,0.0,2.0,247,
2715.0,抚州资溪发布,08月18日 14:56,//weibo.com/2945394960/M1BDyqJp7?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾） L抚州资溪发布的微博视频 ?,2.0,2.0,1.0,81,
2719.0,广饶融媒,08月18日 14:51,//weibo.com/7756373798/M1BBvEFLk?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# 收起d,0.0,1.0,0.0,160,
2925.0,广饶融媒,08月18日 15:39,//weibo.com/7756373798/M1BULcDDu?refer_flag=1001030103_,#重庆2天发生3起山火# 据央视新闻客户端报道，8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。 ???,1.0,1.0,3.0,73,
3016.0,武山融媒,08月18日 15:25,//weibo.com/7452379375/M1BPm8uhj?refer_flag=1001030103_,昨天涪陵今天南川，树没了明年还能重新种，消防员一定要注意安全呀，如果山火威胁到你们人身安全我私心的希望你们撤退，毕竟你们的生命比树重要#重庆南川突发山火# L吃荔枝的桃子-的微博视频 ?,0.0,1.0,3.0,93,
3029.0,陇南武都发布,08月18日 15:23,//weibo.com/2706533745/M1BOx0feU?refer_flag=1001030103_,【#重庆南川突发山火#】#重庆2天发生3起山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视新闻客户端） ?,0.0,0.0,0.0,80,
3298.0,滨城区融媒体中心,08月18日 16:13,//weibo.com/7454280466/M1C8N54He?refer_flag=1001030103_,滨城融媒讯【#重庆南川突发森林大火#】#重庆南川山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视）O重庆南川突发山火 救援力量已陆续到达现场 ???  #滨城融媒# ?,0.0,0.0,2.0,111,
3649.0,垦利区融媒体中心官方微博,08月18日 19:11,//weibo.com/7490505562/M1Dj875Ly?refer_flag=1001030103_,#今日快讯# 17日，重庆市涪陵区城区周边发生山火。目前，山火仍在扑救过程中，暂无人员伤亡。（中新网） #垦利区融媒体中心# ?,1.0,8.0,14.0,64,
4181.0,陇南武都发布,08月18日 23:33,//weibo.com/2706533745/M1F193JhN?refer_flag=1001030103_,#重庆涪陵江北街道山火复燃#【愿平安！#重庆涪陵江北街道山火复燃#】今天傍晚，重庆涪陵区江北街道所辖山林山火复燃。昨晚发生山火后，经过市、区消防力量全力扑救，今日7时50分许，江北街道所辖山林山火一度得到有效控制。（人民日报记者刘新吾）  L人民日报的微博视频 ?,0.0,0.0,0.0,132,
