Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
8585.0,七环视频,08月19日 18:45,//weibo.com/6066193547/M1MyHpfth?refer_flag=1001030103_,【#重庆涪陵江北街道山火复燃#：超百人志愿者队伍进山灭火】8月17日起，重庆市涪陵区城区周边的大梁山和北山坪发生山火。8月19日，森林消防等救援力量持续开展灭火工作。据澎湃新闻记者现场报道，超百人志愿者携装备进山灭火，现在已全部进山。目前，在涪陵和南川三个火场总共有6架直升机参与山火扑救。O重庆涪陵山火复燃，超百人志愿者队伍进山灭火 L七环视频的微博视频 收起d,0.0,1.0,25.0,182,
8620.0,红星新闻,08月19日 19:52,//weibo.com/6105713761/M1N0d0fVA?refer_flag=1001030103_,【6架直升机出动！#重庆复燃山火点已无明火#】8月18日晚，受持续高温影响和风力较大等不利气象条件影响，重庆市荔枝街道和江北街道两处火场均出现不同程度的复燃和蔓延。此前，在各方力量共同努力下，山火一度得到控制。19日上午，红星新闻记者在重庆涪陵区荔枝街道起火点附近看到，经过消防救援人员、武警官兵和志愿者的连夜作战，山火现场已无明火，有不少当地市民自发出力，正在接力提水浇灭零星烟火。随后，红星新闻记者从甘肃森林消防重庆驻防队伍处了解到，目前火场已无明火，但有烟点。19日的任务主要在火场北线一侧，采用水泵接力，对火场进行清理，对周边植物进行增湿，防止发生复燃。O网页链接 收起d,2.0,9.0,30.0,290,
8655.0,七环视频,08月19日 20:31,//weibo.com/6066193547/M1NfOndDq?refer_flag=1001030103_,【重庆涪陵发布停气通知：天然气主管道存在严重安全隐患需检修】8月19日， 重庆涪陵燃气有限责任公司发布停气通知：因天然气主管道运行存在严重安全隐患需检修，将导致江南城区、涪陵新城区、涪陵高新区、江北街道片区全面停气。#重庆涪陵北山坪山火复燃#O重庆涪陵发布停气通知：天然气主管道存在严重安全隐患需检修 L七环视频的微博视频 ?,1.0,0.0,1.0,163,
8734.0,封面新闻,08月19日 22:25,//weibo.com/1496814565/M1NZZrQxs?refer_flag=1001030103_,【山火无情人有情 #重庆市民为山火救援人员送物资#】从8月17日晚开始，重庆市涪陵区发生的山林引发社会关注。在与山火的“战斗”过程中，重庆不少市民甘当“后勤兵”，为救援人员送上物资。姜女士夫妻二人专程从涪陵城区赶来，为救援人员带来了18箱冰棍。江北街道办事处的方书记，在涪陵餐饮协会的微信群里发出了爱心捐赠的倡议，接收到了大量的爱心套餐、遮阳帽、砍刀、功能饮料等实用物资。方书记无不感慨地说：“真的很感动，涪陵真是一座爱心城。”O山火无情人有情 重庆涪陵市民争相当好“后勤兵”，为救援人员捐赠各类物资 收起d,3.0,1.0,40.0,254,
8816.0,红星新闻,08月20日 07:00,//weibo.com/6105713761/M1Rn2AJhz?refer_flag=1001030103_,#红星早读#【一觉醒来世界发生了什么】 1、【外交部：#中方捍卫国家主权和领土完整决心坚定不移#】O网页链接2、【#18省份日最高温破历史极值#！还要热多久？气象专家全面解读】#气象专家全面解读高温现象   O网页链接 3、【6架直升机出动！#重庆复燃山火点已无明火#】 O网页链接 4、【破纪录成日常！#全国高温四大榜单出炉#】  O网页链接 5、【#重症八仙之一康焰荣获第十三届中国医师奖#】 O网页链接 6、【#阿根廷今年将在成都设立领事馆#】 O网页链接7、【河南：对四家村镇银行单人合并金额35万至40万元（含）开始垫付】 O网页链接 收起d,0.0,0.0,6.0,276,
8849.0,辽视第一时间,08月20日 10:40,//weibo.com/1368805177/M1SOu4I41?refer_flag=1001030103_,【#重庆市南川区三泉镇山火明火已扑灭#】记者从森林消防局了解到，20日上午8时18分，重庆市南川区三泉镇山火明火已全部扑灭，南北2组森林消防队伍已实现会合。       据了解，甘肃森林消防总队重庆驻防分队到达南川区三泉火场后，勘查发现火场为下山地表火，队伍所处集结地域南侧有一条1公里长火线。植被主要以马尾松为主，林下灌草丛生。随后，30人由从火场南侧接近火场，30人从火场东侧接近火场，火场东北侧采用直升机吊桶灭火。目前，火场明火已被全部扑灭。（央视新闻客户端） 收起d,0.0,0.0,7.0,237,
8902.0,湖北新闻,08月20日 14:50,//weibo.com/5637065453/M1UrOvTKV?refer_flag=1001030103_,【#重庆市南川区三泉镇山火明火已扑灭#】记者从森林消防局了解到，20日上午8时18分，重庆市南川区三泉镇山火明火已全部扑灭，南北2组森林消防队伍已实现会合。据了解，甘肃森林消防总队重庆驻防分队到达南川区三泉火场后，勘查发现火场为下山地表火，队伍所处集结地域南侧有一条1公里长火线。植被主要以马尾松为主，林下灌草丛生。随后，30人由从火场南侧接近火场，30人从火场东侧接近火场，火场东北侧采用直升机吊桶灭火。目前，火场明火已被全部扑灭。来源：央视新闻 收起d,1.0,0.0,3.0,228,
8925.0,辽视第一时间,08月20日 16:54,//weibo.com/1368805177/M1Vghcevd?refer_flag=1001030103_,【#重庆涪陵区和南川区的山火明火已全部被扑灭# 无人员伤亡】8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。        据了解，8月17日18时28分许、20时30分许，涪陵区荔枝街道、江北街道辖区山林突发山火。8月18日10时26分许、13时37分许，南川区神童镇、三泉镇辖区山林也发生山火。        山火发生后，调配市应急航空救援总队和市区两级专业应急救援、森林消防人员及设备，组织当地武警消防等3000余人开展科学扑救作业。        由于重庆持续高温导致山林内植被干枯易燃，加之4起山火现场均为山地，地势陡峭、风力大，扑救难度大、时间长。经重庆的市、区两级救援力量奋力扑救，4起山火明火先后于8月19日13时、17时，8月20日8时、8时10分被全部扑灭，无人员伤亡，周边民房均未受影响。         经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,0.0,0.0,2.0,565,
8947.0,新京报我们视频,08月20日 16:28,//weibo.com/6124642021/M1V5VarwS?refer_flag=1001030103_,【#重庆涪陵和南川山火明火已全部扑灭#】据重庆日报消息，8月17日、18日，涪陵区和南川区相继突发山火，市、区两级救援力量立即开展灭火救援工作。截至8月20日8时许，4起火灾现场明火均已扑灭，无人员伤亡。O重庆涪陵和南川山火明火已全部扑灭 无人员伤亡 ?,0.0,0.0,15.0,127,
8967.0,每日商报,08月20日 17:32,//weibo.com/1883184762/M1VvLgx5x?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,0.0,0.0,2.0,265,
8971.0,七环视频,08月20日 17:30,//weibo.com/6066193547/M1VuLet9c?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#，无人员伤亡】据重庆日报，8月17日、18日，涪陵区和南川区相继突发山火，截至8月20日8时许，4起火灾现场明火均已扑灭，无人员伤亡。O重庆涪陵南川山火明火已全部扑灭，无人员伤亡 L七环视频的微博视频 ?,0.0,1.0,0.0,122,
8980.0,陕西都市快报,08月20日 17:15,//weibo.com/1915671961/M1Vp1t7UH?refer_flag=1001030103_,【#重庆涪陵南川山火起火原因查明#】重庆4起山火明火先后于8月19日13时、17时，8月20日8时、8时10分被全部扑灭，无人员伤亡。涪陵区起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。（央广网）L红星视频的微博视频 收起d,0.0,0.0,0.0,161,
8986.0,杭州网,08月20日 17:00,//weibo.com/1036713140/M1ViAuVy1?refer_flag=1001030103_,【#重庆涪陵南川山火起火原因查明# 】#重庆涪陵突发山火# 重庆4起山火明火先后于8月19日13时、17时，8月20日8时、8时10分被全部扑灭，无人员伤亡。涪陵区起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。（华龙网）L红星视频的微博视频 收起d,0.0,0.0,3.0,173,
9001.0,陕西都市快报,08月20日 18:53,//weibo.com/1915671961/M1W2v1Raj?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,0.0,0.0,0.0,265,
9079.0,封面新闻,08月20日 18:07,//weibo.com/1496814565/M1VJTowKe?refer_flag=1001030103_,【#重庆涪陵和南川山火明火已扑灭# 无人员伤亡 】#重庆四起山火起火原因初步查明# 8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端）#重庆涪陵区南川区山火明火已全部扑灭#O重庆涪陵区和南川区的山火明火已全部被扑灭 无人员伤亡 收起d,0.0,9.0,43.0,313,
9134.0,南方都市报,08月20日 19:30,//weibo.com/1644489953/M1Wht97i6?refer_flag=1001030103_,【#重庆涪陵南川山火明火扑灭无伤亡#，原因查明！正清除余火烟点】近日，重庆多地发生山火引发关注。8月20日，南都记者从重庆市人民政府新闻办公室获悉，截至20日8时许，涪陵区和南川区4起火灾现场明火均已扑灭，无人员伤亡。涪陵区两起山火起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。南都此前报道，8月17日18时28分许、20时30分许，涪陵区荔枝街道、江北街道所辖山林相继发生火灾。18日7时50分许，江北街道所辖山林山火已得到有效控制，明火已基本扑灭。18日10时30分和13时50分许，南川区神童镇、三泉镇分别发生森林火情，涪陵区荔枝街道、江北街道火灾复燃，火势增大，蔓延较快。#重庆涪陵区南川区山火明火已全部扑灭#O重庆涪陵南川山火明火扑灭无伤亡，原因查明！正清除余火烟点 L红星视频的微博视频 收起d,1.0,1.0,23.0,438,
9150.0,多彩贵州网,08月20日 19:18,//weibo.com/1960601312/M1WcPC5xT?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,0.0,0.0,0.0,265,
9196.0,安徽日报,08月20日 20:39,//weibo.com/3120845115/M1WJsyqeb?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。@央视新闻 ?,0.0,0.0,0.0,104,
9230.0,湖北新闻,08月20日 20:10,//weibo.com/5637065453/M1WxIbkrK?refer_flag=1001030103_,【#涪陵南川山火明火已全部扑灭# 无人员伤亡】华龙网-新重庆客户端讯 8月17日、18日，涪陵区和南川区相继突发山火，市、区两级救援力量立即开展灭火救援工作。截至8月20日8时许，4起火灾现场明火均已扑灭，无人员伤亡。 L湖北新闻的微博视频 ?,1.0,2.0,6.0,122,
