Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
29.0,中国日报网,08月17日 13:10,//weibo.com/2127460165/M1rvJAx9f?refer_flag=1001030103_,【#西班牙一火车遇山火乘客跳窗逃生# 20人受伤】8月16日，据英国《卫报》网站报道，西班牙东北部山火包围一列火车，乘客跳窗逃生造成20人受伤。报道称，事发时列车在山火中停止运行，列车司机认为山火危险准备返程。然而这造成车上乘客恐慌，一些乘客砸窗逃生，部分乘客跳窗后直接掉入山火中。20名伤者中，3人伤势较重。其他逃出列车的乘客等待救援，随后当地动用直升机将伤者送医治疗。 L世面的微博视频 @世面 收起d,1.0,0.0,2.0,203,
421.0,听中国,08月17日 22:34,//weibo.com/1867571077/M1vcYu1jf?refer_flag=1001030103_,【#重庆涪陵区发生山火#】8月17日下午，重庆市涪陵区城区周边发生山火。重庆市消防救援总队表示，目前山火仍在扑救过程中，重庆市应急管理局回应记者称暂无人员伤亡。#涪陵山火##重庆涪陵山火仍在扑救中# （央广网记者 白刁尹）O重庆涪陵区发生山火 消防正在现场扑救 L央广网的微博视频 ?,1.0,2.0,3.0,142,
434.0,中国日报,08月17日 22:34,//weibo.com/1663072851/M1vcJ9lQC?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。@人民日报 L人民日报的微博视频 ?,23.0,63.0,89.0,73,
442.0,央广网,08月17日 22:33,//weibo.com/1683472727/M1vct9JEB?refer_flag=1001030103_,【#重庆涪陵区发生山火#】8月17日下午，重庆市涪陵区城区周边发生山火。重庆市消防救援总队表示，目前山火仍在扑救过程中，重庆市应急管理局回应记者称暂无人员伤亡。#重庆涪陵山火得到有效控制##重庆涪陵山火仍在扑救中# （央广网记者 白刁尹）O重庆涪陵区发生山火 消防正在现场扑救 L央广网的微博视频 ?,0.0,1.0,7.0,150,
459.0,环球时报,08月17日 22:32,//weibo.com/1974576991/M1vc63yf3?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。（人民日报记者刘新吾） L人民日报的微博视频 ?,38.0,69.0,169.0,79,
512.0,央视新闻,08月17日 22:28,//weibo.com/2656274875/M1vapvxGC?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（总台记者伍黎明 杨洋）L央视新闻的微博视频 ?,3774.0,6259.0,34912.0,102,
524.0,人民网,08月17日 22:27,//weibo.com/2286908003/M1va7dyq1?refer_flag=1001030103_,【愿平安！#重庆涪陵北山坪发生山火#】8月17日晚，重庆涪陵北山坪突发山火，后续情况正在了解中。#涪陵山火#@人民日报 L人民日报的微博视频 ?,72.0,209.0,444.0,72,
943.0,央视一套,08月17日 23:28,//weibo.com/2024623547/M1vyLp08S?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】今天下午，重庆市涪陵区城区周边发生山火。重庆市消防救援总队表示，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！@央视新闻 L央视新闻的微博视频 ?,12.0,10.0,20.0,104,
1582.0,正义网,08月18日 07:40,//weibo.com/1896650227/M1yMqbovJ?refer_flag=1001030103_,#法治ing#①#重庆涪陵山火仍在扑救中# 愿平安；②#湘潭大学回应强制毕业生换10人寝#：具体情况还在研究；③警惕！#家长挤压9天宝宝乳房致急性乳腺炎#；④#小男孩汗流浃背帮父母卸货#，网友：是个汉子……北京发布暴雨蓝色预警，雨天道路湿滑，注意交通安全??哦~ ?,8.0,4.0,43.0,133,
1610.0,中国新闻社,08月18日 07:32,//weibo.com/3604378011/M1yJ2nldK?refer_flag=1001030103_,【重庆#涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# (记者 钟旖)O重庆市涪陵区发生山火 暂无人员伤亡 L人民日报的微博视频 收起d,1.0,0.0,6.0,197,
1617.0,中工网,08月18日 07:28,//weibo.com/2292896411/M1yHNxAgX?refer_flag=1001030103_,#涪陵山火#【#重庆涪陵山火仍在扑救中# 愿平安！】17日下午，重庆市涪陵区城区周边发生山火。据了解，目前山火仍在扑救过程中，暂无人员伤亡。持续关注，愿平安！（总台记者伍黎明 杨洋）L央视新闻的微博视频 ?,0.0,0.0,1.0,103,
1681.0,中国新闻网,08月18日 07:11,//weibo.com/1784473157/M1yAPAkeU?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# (记者 钟旖)O重庆市涪陵区发生山火 暂无人员伤亡 L人民日报的微博视频 收起d,23.0,45.0,160.0,197,
1712.0,人民网,08月18日 08:59,//weibo.com/2286908003/M1ziv9WBL?refer_flag=1001030103_,【#重庆涪陵山火明火已基本扑灭# 无人员伤亡】据涪陵发布，8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。 ?,80.0,180.0,947.0,110,
1777.0,半月谈,08月18日 08:49,//weibo.com/2318265821/M1zeC3N1N?refer_flag=1001030103_,【#重庆涪陵江北街道山火明火基本扑灭#】#涪陵江北街道山火得到有效控制# 据重庆市涪陵区政府新闻办消息，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布） ???,2.0,4.0,36.0,146,
1778.0,人民日报,08月18日 08:49,//weibo.com/2803301701/M1zeAxOdY?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#重庆涪陵山火最新消息# ?,278.0,608.0,3789.0,123,
1793.0,农民日报,08月18日 08:48,//weibo.com/2821669511/M1zdUkO5n?refer_flag=1001030103_,【#重庆涪陵江北街道山火明火基本扑灭#】#涪陵江北街道山火得到有效控制# 据重庆市涪陵区政府新闻办消息，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布） ?,0.0,0.0,7.0,144,
1800.0,中国网,08月18日 08:46,//weibo.com/3164957712/M1zdfgraq?refer_flag=1001030103_,【#重庆涪陵区江北街道山火得到有效控制# 无人员伤亡】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ????,52.0,0.0,52.0,128,
1801.0,中国新闻网,08月18日 08:45,//weibo.com/1784473157/M1zcZ0jzi?refer_flag=1001030103_,【#重庆涪陵江北街道山火明火基本扑灭#】#涪陵江北街道山火得到有效控制# 据重庆市涪陵区政府新闻办消息，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布）L中国新闻网的微博视频 收起d,12.0,17.0,84.0,157,
1822.0,国家应急广播,08月18日 08:43,//weibo.com/3349909324/M1zbVEGO4?refer_flag=1001030103_,【#重庆涪陵区江北街道山火得到有效控制# 无人员伤亡】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。via央视新闻客户端 ?,1.0,2.0,9.0,126,
1832.0,中国日报网,08月18日 08:41,//weibo.com/2127460165/M1zbfET2q?refer_flag=1001030103_,【#重庆涪陵山火已得到有效控制#】#重庆涪陵山火最新情况# 据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ???,0.0,1.0,7.0,130,
1842.0,中国日报,08月18日 08:40,//weibo.com/1663072851/M1zaDDkMm?refer_flag=1001030103_,【#重庆涪陵山火已得到有效控制#】#重庆涪陵山火最新情况# 据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ?,11.0,26.0,138.0,128,
1854.0,听中国,08月18日 08:37,//weibo.com/1867571077/M1z9uDOi6?refer_flag=1001030103_,【#重庆涪陵区江北街道山火得到有效控制# 无人员伤亡】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。#耳闻天下#戳链接，资讯大餐一触即“听”→O央广网 ?,0.0,0.0,0.0,141,
1859.0,央广网,08月18日 08:36,//weibo.com/1683472727/M1z9fkeRQ?refer_flag=1001030103_,【#重庆涪陵区江北街道山火得到有效控制# 无人员伤亡】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（央视新闻客户端） ?,2.0,0.0,7.0,125,
1922.0,央视财经,08月18日 08:27,//weibo.com/2258727970/M1z5Jvhjl?refer_flag=1001030103_,【今日热点新闻一览】1、近日，国办印发《关于进一步规范行政裁量权基准制定和管理工作的意见》，就进一步规范行政裁量权基准制定和管理工作有关事项提出明确要求，严格禁止以罚款进行创收，严格禁止以罚款数额进行排名或者作为绩效考核的指标。2、财政部数据显示，1至7月，全国一般公共预算收入超12万亿元，扣除留抵退税因素后同比增长3.2%。3、住建部17日消息，“十四五”期间，全国计划筹集建设保障性租赁住房870万套间。4、水利部8月17日表示，目前长江流域旱情发展迅速，四川、重庆等6省市耕地受旱面积1232万亩，水利部决定实施“长江流域水库群抗旱保供水联合调度专项行动”。5、市场监管总局消息，上半年全国市场主体突破1.6亿户，较2021年底增长4.4%。6、就生育津贴发放有地区提出结婚证等前置条件，国家医保局相关负责人17日回应称，领取生育津贴，国家层面没有门槛，将督导地方取消制约条件。7、教育部近日印发意见，要求2025年秋季起，高等学历继续教育不再使用“函授”“业余”的名称，统一为“非脱产”。8、公安部日前消息，在此前试点省区市基础上，10月1日起，全国还将有多个省市逐步启动首次申领居民身份证“跨省通办”试点工作。9、市场监管总局近日印发通知，在全国范围内集中整治商品过度包装、“天价”月饼和蟹卡蟹券等问题，为期2个月。10、经亚残奥委员会批准，杭州2022年第4届亚残运会将于2023年10月22日至10月28日举行。11、17日，重庆市涪陵区城区周边发生山火。目前，山火仍在扑救过程中，暂无人员伤亡。12、北京17日通报，要严格执行进返京防疫管理。有一例及以上本土新冠肺炎感染者所在县区旗7日内旅居史人员限制进返京。13、18日6时到19日1时，海南海口主城区区域实行临时性静态管理。14、国家气候中心监测评估认为，当前我国高温热浪事件综合强度已达到1961年有完整气象观测记录以来最强。15、中央气象台继续发布高温红色预警，预计18日白天，陕西南部、四川东部、重庆、湖北西部和东南部、湖南中北部、江西中部、浙江中部等地的部分地区最高气温可达40℃以上。16、中央气象台发布暴雨蓝色预警，预计18日，内蒙古中部偏南地区、宁夏东部、陕西北部、山西北部、河北中北部、北京、天津、辽宁西南部等地有大到暴雨。【国际热点资讯一览】1、当地时间17日，总部位于杜塞尔多夫的德国能源巨头Uniper集团宣布，该公司今年前6个月的亏损已超过124亿欧元，其中65亿欧元的亏损与俄罗斯限制能源供应有关。2、西班牙社会保障部门当地时间8月17日的预测结果显示，该国社会保障附属机构提供的工作岗位将连续第二个月保持下降趋势，西班牙2022年8月预计将会有18.7万个工作岗位被取消。3、17日，俄罗斯方面称，乌克兰武装部队当天向扎波罗热核电站所在的埃涅尔戈达尔市进行大规模炮击，目前建筑损毁情况以及伤亡情况还在调查中。乌方尚未对此作出回应。4、乌克兰基础设施部17日发布消息称，截至8月17日在有关乌克兰粮食安全运输倡议实施期间，已有24艘货船载着超过60万吨农产品离开乌克兰港口。 收起d,14.0,10.0,31.0,1290,
2091.0,农民日报,08月18日 09:49,//weibo.com/2821669511/M1zCWfcsK?refer_flag=1001030103_,【愿平安！#重庆涪陵突发山火#】记者从重庆涪陵市民获悉，8月17日晚，涪陵北山坪突发山火，后续情况正在了解中。 L人民日报的微博视频 ???,0.0,2.0,2.0,70,
2163.0,中国日报,08月18日 09:36,//weibo.com/1663072851/M1zxA8mxC?refer_flag=1001030103_,【消防彻夜扑救11小时 #重庆涪陵山火得到有效控制#】8月17日晚，重庆涪陵突发山火。据重庆市涪陵区政府新闻办消息， 经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。18日一早，消防直升机从空中洒水开展灭火工作。@封面新闻 L封面新闻的微博视频 收起d,25.0,21.0,212.0,156,
2340.0,中国新闻周刊,08月18日 09:08,//weibo.com/1642512402/M1zm8z9E1?refer_flag=1001030103_,【#重庆涪陵山火暂无人员伤亡#】重庆市涪陵区政府新闻办17日晚发布消息称，2022年8月17日18时28分许、20时30分许，荔枝街道、江北街道所辖山林相继发生火灾。涪陵区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散，暂无人员伤亡。过火面积和起火原因正在调查中。#重庆涪陵山火仍在扑救中# (来源：中新网，视频：人民日报) L人民日报的微博视频 收起d,5.0,4.0,28.0,188,
2346.0,央视一套,08月18日 09:07,//weibo.com/2024623547/M1zlUFONd?refer_flag=1001030103_,【重庆涪陵区江北街道山火得到有效控制】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。O重庆涪陵区江北街道山火得到有效控制 ?,1.0,2.0,12.0,126,
2378.0,中工网,08月18日 09:02,//weibo.com/2292896411/M1zjP14yR?refer_flag=1001030103_,【#重庆涪陵江北街道山火明火基本扑灭#】#涪陵江北街道山火得到有效控制# 据重庆市涪陵区政府新闻办消息，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布） ?,0.0,0.0,0.0,144,
2397.0,环球时报,08月18日 09:00,//weibo.com/1974576991/M1ziLaE46?refer_flag=1001030103_,【#重庆涪陵江北街道山火明火基本扑灭#】#涪陵江北街道山火得到有效控制# 据重庆市涪陵区政府新闻办消息，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布） ???,31.0,30.0,211.0,146,
2402.0,中国青年报,08月18日 10:58,//weibo.com/1726918143/M1A4Jh8Ks?refer_flag=1001030103_,【重庆涪陵江北街道山火明火基本扑灭】据涪陵发布 ，2022年8月18日07时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。 ?,0.0,6.0,39.0,111,
2419.0,正义网,08月18日 10:50,//weibo.com/1896650227/M1A1qdZoj?refer_flag=1001030103_,【#重庆江北街道山火明火基本扑灭#】8月17日下午，重庆市涪陵区城区周边发生山火。8月18日7时50分许，经过市、区消防力量全力扑救，江北街道所辖山林山火已得到有效控制，明火已基本扑灭，无人员伤亡，过火面积和起火原因正在进一步调查核实中。（涪陵发布） ?,0.0,0.0,0.0,127,
2420.0,中国网新闻中心,08月18日 10:50,//weibo.com/1791805181/M1A1qbMtL?refer_flag=1001030103_,【#重庆涪陵山火得到有效控制# 】据重庆市涪陵区政府新闻办消息， 2022年8月18日7时40分许，经过11小时的扑救，江北街道所辖山林山火已得到有效控制，无人员伤亡，过火面积和起火原因正在进一步调查核实中。 ?,0.0,0.0,0.0,106,
2717.0,央视一套,08月18日 14:55,//weibo.com/2024623547/M1BCQ9EjN?refer_flag=1001030103_,【重庆南川突发山火 救援力量已陆续到达现场】8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。 ?,1.0,1.0,4.0,69,
2760.0,中工网,08月18日 14:22,//weibo.com/2292896411/M1BpMspw0?refer_flag=1001030103_,【#重庆南川突发山火#】#重庆2天发生3起山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视新闻客户端） ?,0.0,0.0,0.0,80,
2761.0,人民网,08月18日 14:21,//weibo.com/2286908003/M1BpqiLBa?refer_flag=1001030103_,【#重庆南川突发森林大火#】#重庆南川山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视）O重庆南川突发山火 救援力量已陆续到达现场 ?,47.0,103.0,317.0,94,
2767.0,中国新闻网,08月18日 14:18,//weibo.com/1784473157/M1BnR5Ry4?refer_flag=1001030103_,【#重庆南川突发山火#】#重庆2天发生3起山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视新闻客户端） ?,319.0,1103.0,10028.0,80,
3062.0,中国新闻社,08月18日 15:18,//weibo.com/3604378011/M1BMi9wcA?refer_flag=1001030103_,#重庆南川突发山火#【#重庆南川发布森林火险红色预警#】据央视新闻报道，8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。另据中国国家应急广播报道，重庆市南川区森林草原防灭火指挥部办公室、重庆市南川区林业局、重庆市南川区气象局2022年8月18日11时30分联合继续发布“森林草原火险红色预警”信号，我区大部分乡镇已出现了5级森林火险气象等级，预计8月18日12时到25日20时全区各乡镇（街道）将持续5级以上森林火险气象等级。 收起d,14.0,48.0,238.0,238,
3095.0,听中国,08月18日 15:02,//weibo.com/1867571077/M1BFH9EbT?refer_flag=1001030103_,【#重庆南川突发山火# 救援力量已陆续到达现场】8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。#耳闻天下#戳链接，资讯大餐一触即“听”→O央广网 ?,0.0,0.0,5.0,96,
3213.0,中国网新闻中心,08月18日 16:29,//weibo.com/1791805181/M1Cf5bkzk?refer_flag=1001030103_,【#重庆南川突发山火#】#重庆2天发生3起山火# 8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。 ?,0.0,0.0,0.0,72,
3706.0,环球时报,08月18日 20:45,//weibo.com/1974576991/M1DVg1623?refer_flag=1001030103_,【#重庆涪陵江北街道所辖山林山火复燃#】2022年8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。（央视新闻） ???,23.0,51.0,201.0,90,
3733.0,听中国,08月18日 20:35,//weibo.com/1867571077/M1DR158S3?refer_flag=1001030103_,【#重庆涪陵区山林山火复燃#】8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。（央视新闻客户端）#重庆涪陵北山坪山火复燃# ?,0.0,1.0,3.0,94,
3734.0,央广网,08月18日 20:34,//weibo.com/1683472727/M1DQQ95Iu?refer_flag=1001030103_,#重庆涪陵北山坪山火复燃#【#重庆涪陵区山林山火复燃#】8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。（央视新闻客户端） ?,4.0,6.0,25.0,94,
3738.0,中国新闻网,08月18日 20:33,//weibo.com/1784473157/M1DQlkHWe?refer_flag=1001030103_,【#重庆市涪陵区山火复燃#】2022年8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。（央视新闻客户端） ?,48.0,60.0,216.0,85,
3813.0,人民日报,08月18日 21:56,//weibo.com/2803301701/M1Eo61knN?refer_flag=1001030103_,【愿平安！#重庆涪陵江北街道山火复燃#】今天傍晚，重庆涪陵区江北街道所辖山林山火复燃。昨晚发生山火后，经过市、区消防力量全力扑救，今日7时50分许，江北街道所辖山林山火一度得到有效控制。（人民日报记者刘新吾）  L人民日报的微博视频 ?,1557.0,1637.0,8634.0,118,
3987.0,环球网,08月18日 22:47,//weibo.com/1686546714/M1EIBgYro?refer_flag=1001030103_,【愿平安！#重庆涪陵江北街道山火复燃#】今天傍晚，重庆涪陵区江北街道所辖山林山火复燃。昨晚发生山火后，经过市、区消防力量全力扑救，今日7时50分许，江北街道所辖山林山火一度得到有效控制。（人民日报）L人民日报的微博视频 ?,36.0,39.0,153.0,111,
4084.0,中国新闻周刊,08月18日 22:08,//weibo.com/1642512402/M1EsF7hAK?refer_flag=1001030103_,【愿平安！#重庆涪陵江北街道山火复燃#】今天傍晚，重庆涪陵区江北街道所辖山林山火复燃。昨晚发生山火后，经过市、区消防力量全力扑救，今日7时50分许，江北街道所辖山林山火一度得到有效控制。（人民日报）  L人民日报的微博视频 ?,8.0,8.0,32.0,113,
4089.0,中国日报网,08月18日 22:04,//weibo.com/2127460165/M1ErjtGQl?refer_flag=1001030103_,【愿平安！#重庆涪陵江北街道山火复燃#】今天傍晚，重庆涪陵区江北街道所辖山林山火复燃。昨晚发生山火后，经过市、区消防力量全力扑救，今日7时50分许，江北街道所辖山林山火一度得到有效控制。（人民日报）  L人民日报的微博视频 ???,1.0,1.0,6.0,115,
6219.0,正义网,08月19日 07:43,//weibo.com/1896650227/M1IdZcFag?refer_flag=1001030103_,#法治ing#①今天是#2022年中国医师节#，向所有医务工作者说声：节日快乐；②愿平安！#重庆涪陵江北街道山火复燃#；③#青海大通山洪已致17人死亡#；④#警方通报四川成雅高速车祸#……周五啦！也要坚持认真工作哦～ ?,3.0,0.0,6.0,110,
6931.0,人民日报海外版-海外网,08月19日 09:55,//weibo.com/3057540037/M1J5zdv5J?refer_flag=1001030103_,【凌晨直击#重庆涪陵区山火#：救援仍在继续】 8月19日凌晨3时许，记者在重庆市涪陵区滨江大道看到，对岸山火仍在燃烧。8月18日晚，“涪陵发布”发消息呼吁民众：涪陵山火救援正有序进行，救援力量、物资充足，为保障交通畅通和人员安全，请市民不要擅自到现场围观。截至记者发稿时，救援仍在继续。#重庆涪陵北山坪山火复燃#@中新视频 L中新视频的微博视频 收起d,44.0,41.0,261.0,176,
7477.0,中国新闻社,08月19日 10:39,//weibo.com/3604378011/M1Jnxs6ER?refer_flag=1001030103_,【#重庆直升机长江取水灭山火#】#重庆涪陵北山坪山火复燃#8月17日18时许，重庆市涪陵区荔枝街道鹅颈关村三组沐英山庄旁突发山火。同日20时许，涪陵区江北街道点易社区爻里小镇斜对面突发山火。经市、区两级救援力量奋力扑救，两处火场明火先后于18日下午基本扑灭。火情未造成人员伤亡，未对居民点及重要设施设备构成威胁。18日晚，受持续高温导致林内植被干枯易燃、可燃物载量大及风力较大等不利气象条件影响，两处火场出现不同程度复燃和蔓延。目前，救援处置工作正有力有序进行，起火和复燃原因正进一步调查中。　　19日凌晨3时许，记者在重庆市涪陵区滨江大道看到长江对岸，山火仍在燃烧；19日上午7时许，记者看到多架直升机在长江重庆涪陵段取水，用于灭火作业。（梁钦卿） 收起d,7.0,4.0,41.0,329,
8223.0,环球时报,08月19日 13:55,//weibo.com/1974576991/M1KF9kZfq?refer_flag=1001030103_,【#涪陵山火现场已无明火# 正在处置烟点】8月19日，重庆涪陵区荔枝街道火场，红星新闻记者从甘肃森林消防重庆驻防队伍处了解到，目前火场已无明火，但有烟点。今天的任务主要在火场北线一侧对火场进行清理，对周边植物进行增湿，防止发生复燃。L红星视频的微博视频 @红星新闻 ?,36.0,88.0,502.0,134,
8405.0,央广网,08月19日 15:50,//weibo.com/1683472727/M1LpFCJxC?refer_flag=1001030103_,【#重庆涪陵区山林山火复燃#  3架直升机再次集中灭火】#多图直击重庆涪陵山林直升机灭火#8月19日早上6时20分，重庆市应急局从南川火场调度3架直升机回援涪陵北山坪，集中力量扑灭山火。同时，应急管理部分别从四川、湖北抽调2架大运力的卡32直升机前来涪陵、南川支援。四川的直升机于18日到达南川，湖北的直升机于19日上午到达涪陵。目前，在涪陵和南川3个火场总共有6架直升机参与山火扑救。在8月18日的基础上，重庆市应急局还紧急调度了武警重庆总队543名指战员携装备迅速前往涪陵、南川等地展开山火扑救任务。（记者白刁尹）O重庆涪陵山火复燃 3架直升机再次集中灭火 收起d,4.0,1.0,12.0,284,
8554.0,中国小康网,08月19日 17:22,//weibo.com/2345597047/M1M1lhub7?refer_flag=1001030103_,【#重庆涪陵北山坪山火复燃#】心疼消防员救火累，市民自发送爱心西瓜、矿泉水。#感动# L小康杂志社的微博视频 ???,0.0,0.0,3.0,58,
8572.0,中国经营报,08月19日 17:00,//weibo.com/1650111241/M1LS6080n?refer_flag=1001030103_,【#重庆涪陵江北街道山火复燃# 】2022年8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。#蓝V视界# L第1眼视频的微博视频 ?,0.0,1.0,2.0,97,
8636.0,环球网,08月19日 19:02,//weibo.com/1686546714/M1MFRtmlY?refer_flag=1001030103_,【#涪陵市民自发为消防员送物资#】8月18日，重庆涪陵。山火扑救过程中，热心市民们自发为消防员送矿泉水、西瓜、方便面等物资。消防员们辛苦了，希望每次出行都能平安归来！ L四川观察的微博视频 via四川观察 ?,25.0,25.0,429.0,104,
8638.0,中国日报,08月19日 19:01,//weibo.com/1663072851/M1MFbxXU6?refer_flag=1001030103_,【#涪陵市民自发为消防员送物资#】8月18日，重庆涪陵山火扑救过程中，热心市民们自发为消防员送矿泉水、西瓜、方便面等物资。消防员们辛苦了，希望每次出行都能平安归来！ @四川观察 L四川观察的微博视频 ?,22.0,17.0,318.0,101,
8928.0,中国新闻社,08月20日 16:50,//weibo.com/3604378011/M1VewrECj?refer_flag=1001030103_,【#重庆涪陵区南川区山火明火已全部扑灭#】#重庆涪陵区南川区4起山火无人员伤亡#8月17日、18日，重庆涪陵区和南川区相继突发山火。截至8月20日8时许，4起火灾现场明火均已被扑灭，无人员伤亡。经初步清理统计，涪陵区两起山火预估过火面积约500亩和300亩，起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区两起山火预估过火面积约55亩和75亩，起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。目前，当地救援人员正在进行余火烟点清除和巡查观测，防止火灾复燃。（央视新闻客户端） 收起d,2.0,1.0,9.0,265,
